R	53.163	-6.90802	D222	06 Feb 2025	D222\n19:45 - Dublin Heuston to Portlaoise (4 mins late)\nArrived Kildare next stop Monasterevin	To Portlaoise
R	53.347	-6.25425	D423	06 Feb 2025	D423\n20:30 - Grand Canal Dock to Hazelhatch (0 mins late)\nDeparted Tara Street next stop Dublin Connolly	Southbound
R	53.3816	-6.37149	D934	06 Feb 2025	D934\n20:17 - Dublin Connolly to Maynooth (1 mins late)\nArrived Castleknock next stop Coolmine	Northbound
R	53.4169	-6.1512	D833	06 Feb 2025	D833\n20:09 - Grand Canal Dock to Drogheda (-1 mins late)\nArrived Portmarnock next stop Malahide	To Drogheda
T	53.3223	-6.52356	D422	06 Feb 2025	D422\n19:45 - Grand Canal Dock to Hazelhatch(0 mins late)\nTERMINATED Hazelhatch at 20:35	Southbound
T	53.378	-6.58993	D933	06 Feb 2025	D933\n19:47 - Dublin Connolly to Maynooth(-1 mins late)\nTERMINATED Maynooth at 20:29	Northbound
T	53.4349	-6.46898	D327	06 Feb 2025	D327\n20:22 - Clonsilla to M3 Parkway(0 mins late)\nTERMINATED M3 Parkway at 20:31	Northbound
